elevation;latitude;longitude;speedD;speedE;speedN;timestamp;run;tf_id;device;athlete;start_date;activity_id;activity_name;type;sport;discipline;discipline_from_name;sport_from_name;run_athlete;run_date_athlete;speed_kmh
609.571;-54.7169928;-67.975517;4.183;-3.469;-9.79;20240907T143741600000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;40.30956
609.101;-54.7170017;-67.9755195;4.238;-2.052;-9.969;20240907T143741700000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;39.69036
608.755;-54.7170106;-67.9755188;4.142;-0.009;-9.928;20240907T143741800000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;38.72664
608.504;-54.717019;-67.9755154;3.952;1.841;-9.436;20240907T143741900000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;37.4202
608.261;-54.7170276;-67.9755111;3.779;2.658;-9.442;20240907T143742000000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;37.84248
607.891;-54.7170364;-67.975507;3.775;2.676;-9.743;20240907T143742100000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;38.8296
607.454;-54.7170451;-67.9755021;3.847;3.002;-9.777;20240907T143742200000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;39.33756
606.914;-54.7170541;-67.9754976;4.029;2.876;-10.113;20240907T143742300000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;40.5342
606.254;-54.7170628;-67.9754941;4.329;2.27;-10.064;20240907T143742400000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;40.27788
605.653;-54.7170721;-67.9754929;4.532;0.993;-10.396;20240907T143742500000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;40.98348
605.223;-54.7170812;-67.9754949;4.512;-0.818;-10.125;20240907T143742600000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;40.014
604.79;-54.7170895;-67.9755001;4.494;-2.811;-9.406;20240907T143742700000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;38.86848
604.546;-54.7170974;-67.9755081;4.26;-4.538;-8.747;20240907T143742800000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;38.6478
604.279;-54.7171048;-67.975517;4.077;-5.357;-8.262;20240907T143742900000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;38.36664
603.909;-54.7171129;-67.9755255;4.035;-5.453;-8.729;20240907T143743000000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;39.79764
603.451;-54.717121;-67.9755348;4.098;-5.929;-9.015;20240907T143743100000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;41.5512
602.93;-54.7171291;-67.9755437;4.223;-5.847;-9.048;20240907T143743200000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;41.6556
602.325;-54.7171372;-67.9755523;4.431;-5.653;-9.224;20240907T143743300000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;42.08652
601.708;-54.7171461;-67.9755598;4.63;-5.097;-9.869;20240907T143743400000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;43.32168
601.173;-54.7171555;-67.9755649;4.713;-3.645;-10.461;20240907T143743500000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;43.33932
600.812;-54.7171656;-67.9755655;4.59;-1.12;-10.964;20240907T143743600000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;42.97932
600.484;-54.7171753;-67.9755633;4.445;0.882;-10.825;20240907T143743700000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;42.24708
600.131;-54.7171854;-67.9755601;4.347;1.845;-11.064;20240907T143743800000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;43.30692
599.666;-54.7171956;-67.9755569;4.384;2.017;-11.323;20240907T143743900000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;44.3106
599.097;-54.7172059;-67.9755536;4.53;2.044;-11.52;20240907T143744000000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;45.16668
598.452;-54.7172163;-67.9755508;4.742;1.851;-11.845;20240907T143744100000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;46.413
597.851;-54.7172268;-67.9755494;4.882;1.046;-11.872;20240907T143744200000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;46.36476
597.349;-54.7172371;-67.9755513;4.896;-0.709;-11.534;20240907T143744300000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;45.18072
597.024;-54.7172475;-67.975558;4.722;-3.479;-11.213;20240907T143744400000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;45.55548
596.791;-54.7172574;-67.9755669;4.466;-5.194;-10.697;20240907T143744500000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;45.72828
596.53;-54.7172677;-67.975577;4.266;-6.139;-10.989;20240907T143744600000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;47.84688
596.111;-54.7172778;-67.9755865;4.258;-6.131;-11.186;20240907T143744700000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;48.41244
595.593;-54.7172876;-67.975596;4.356;-6.153;-11.122;20240907T143744800000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;48.37068
595;-54.7172976;-67.9756059;4.523;-6.4;-11.325;20240907T143744900000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;49.57992
594.478;-54.717308;-67.9756143;4.597;-5.651;-11.583;20240907T143745000000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;49.25988
594.171;-54.7173189;-67.9756204;4.434;-4.215;-11.854;20240907T143745100000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;48.02256
593.952;-54.71733;-67.9756233;4.197;-2.317;-11.937;20240907T143745200000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;46.30932
593.752;-54.7173403;-67.9756244;3.963;-1.007;-11.376;20240907T143745300000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;43.5186
593.612;-54.7173513;-67.9756259;3.694;-0.902;-11.655;20240907T143745400000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;44.13456
593.335;-54.7173617;-67.9756272;3.595;-0.835;-11.511;20240907T143745500000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;43.51752
592.995;-54.7173723;-67.9756284;3.575;-0.764;-11.664;20240907T143745600000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;44.0046
592.525;-54.7173827;-67.9756296;3.693;-0.806;-11.795;20240907T143745700000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;44.58924
592.128;-54.7173933;-67.9756326;3.722;-1.656;-11.829;20240907T143745800000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;45.03888
591.909;-54.7174034;-67.9756378;3.557;-2.921;-11.235;20240907T143745900000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;43.70832
591.859;-54.7174129;-67.9756469;3.23;-5.163;-10.461;20240907T143746000000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;43.57656
591.707;-54.7174222;-67.9756558;3.043;-5.556;-10.177;20240907T143746100000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;43.155
591.448;-54.7174317;-67.9756651;2.99;-5.928;-10.466;20240907T143746200000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;44.61948
591.067;-54.7174413;-67.9756743;3.072;-5.956;-10.622;20240907T143746300000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;45.21384
590.655;-54.7174504;-67.9756831;3.179;-5.769;-10.385;20240907T143746400000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;44.27208
590.209;-54.7174599;-67.9756911;3.312;-5.281;-10.621;20240907T143746500000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;44.33472
589.713;-54.7174696;-67.9756976;3.488;-4.448;-10.844;20240907T143746600000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;44.02368
589.269;-54.7174794;-67.9757031;3.588;-3.731;-10.904;20240907T143746700000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;43.45308
588.869;-54.7174891;-67.9757079;3.632;-3.242;-10.843;20240907T143746800000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;42.78888
588.441;-54.717499;-67.9757098;3.699;-1.67;-11.068;20240907T143746900000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;42.43896
587.955;-54.7175086;-67.9757102;3.82;-0.569;-10.918;20240907T143747000000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;41.6916
587.528;-54.7175182;-67.9757092;3.865;0.344;-10.842;20240907T143747100000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;41.45544
587.221;-54.7175277;-67.9757042;3.768;2.638;-10.615;20240907T143747200000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;41.64732
586.995;-54.7175368;-67.9756982;3.595;3.634;-10.165;20240907T143747300000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;40.96044
586.657;-54.717546;-67.975692;3.57;3.927;-10.16;20240907T143747400000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;41.26536
586.198;-54.7175552;-67.9756855;3.682;4.135;-10.295;20240907T143747500000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;42.08184
585.625;-54.7175645;-67.9756795;3.909;3.867;-10.514;20240907T143747600000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;42.714
585.002;-54.7175736;-67.9756736;4.169;3.732;-10.36;20240907T143747700000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;42.3882
584.406;-54.7175825;-67.9756687;4.371;3.189;-10.084;20240907T143747800000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;41.19804
584.087;-54.717592;-67.9756687;4.239;0.732;-10.496;20240907T143747900000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;40.83588
583.697;-54.7176009;-67.9756703;4.201;-0.588;-9.996;20240907T143748000000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;39.09168
583.415;-54.7176092;-67.9756739;4.041;-1.872;-9.37;20240907T143748100000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;37.3482
583.107;-54.7176184;-67.9756831;3.931;-4.964;-9.997;20240907T143748200000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;42.60096
582.875;-54.7176266;-67.975691;3.745;-4.99;-9.328;20240907T143748300000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;40.39992
582.607;-54.7176352;-67.9756996;3.62;-5.414;-9.486;20240907T143748400000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;41.4234
582.217;-54.7176432;-67.9757083;3.648;-5.602;-9.022;20240907T143748500000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;40.42368
581.72;-54.7176511;-67.9757175;3.795;-5.916;-8.879;20240907T143748600000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;40.76712
581.169;-54.7176593;-67.9757263;3.985;-5.799;-9.163;20240907T143748700000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;41.59044
580.586;-54.7176676;-67.975734;4.186;-5.234;-9.222;20240907T143748800000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;41.04036
580.062;-54.7176763;-67.9757389;4.299;-3.604;-9.681;20240907T143748900000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;40.28004
579.636;-54.7176847;-67.9757409;4.286;-1.781;-9.558;20240907T143749000000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;38.25108
579.375;-54.7176929;-67.9757407;4.091;-0.249;-9.256;20240907T143749100000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;36.44208
579.105;-54.7177012;-67.9757373;3.927;1.745;-9.254;20240907T143749200000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;36.73116
578.847;-54.7177097;-67.9757335;3.775;2.339;-9.431;20240907T143749300000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;37.52748
578.505;-54.7177184;-67.9757299;3.736;2.382;-9.526;20240907T143749400000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;37.8216
578.019;-54.7177268;-67.9757252;3.862;2.814;-9.501;20240907T143749500000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;38.286
577.458;-54.7177357;-67.975721;4.065;2.641;-9.91;20240907T143749600000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;39.71556
576.851;-54.7177446;-67.9757181;4.297;1.964;-10.073;20240907T143749700000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;40.0536
576.318;-54.7177536;-67.9757171;4.418;0.845;-10.056;20240907T143749800000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;39.65832
576.021;-54.7177621;-67.97572;4.254;-1.174;-9.468;20240907T143749900000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;37.60524
575.766;-54.7177706;-67.9757262;4.061;-3.255;-9.35;20240907T143750000000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;38.52324
575.497;-54.7177789;-67.9757332;3.905;-4.191;-9.098;20240907T143750100000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;38.70396
575.241;-54.7177878;-67.9757409;3.756;-4.722;-9.584;20240907T143750200000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;40.77036
574.837;-54.7177962;-67.9757481;3.788;-4.7;-9.469;20240907T143750300000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;40.4262
574.369;-54.7178048;-67.9757559;3.889;-4.98;-9.623;20240907T143750400000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;41.4432
573.802;-54.7178136;-67.9757633;4.091;-4.841;-9.882;20240907T143750500000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;42.26364
573.248;-54.7178226;-67.9757693;4.254;-4.155;-10.147;20240907T143750600000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;42.3396
572.786;-54.7178318;-67.9757725;4.292;-2.562;-10.287;20240907T143750700000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;41.17356
572.469;-54.7178404;-67.9757714;4.161;-0.092;-9.645;20240907T143750800000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;37.81692
572.256;-54.717849;-67.9757683;3.935;1.573;-9.436;20240907T143750900000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;37.23804
572.034;-54.7178576;-67.9757646;3.747;2.199;-9.444;20240907T143751000000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;37.42344
571.616;-54.717866;-67.975761;3.796;2.272;-9.417;20240907T143751100000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;37.45584
571.141;-54.7178746;-67.9757571;3.904;2.461;-9.618;20240907T143751200000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;38.40444
570.567;-54.7178832;-67.9757533;4.107;2.44;-9.739;20240907T143751300000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;39.051
570.007;-54.717892;-67.9757511;4.274;1.633;-9.996;20240907T143751400000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;39.57624
569.549;-54.7179009;-67.9757514;4.306;0.227;-9.952;20240907T143751500000;2;96689;14044;AS1 Athlete1;07.09.2024;17029;2024_09_07_AS_SL_Ushuaia;training;alpine_ski;SL;SL;AS;2AS1 Athlete1;22024-09-07AS1 Athlete1;39.0456
